iter	Passed	Remaining
409	4277	6155
410	4284	6140
411	4298	6134
412	4300	6112
413	4310	6101
414	4312	6079
415	4319	6064
416	4322	6043
417	4327	6025
418	4330	6005
419	4333	5984
420	4352	5986
421	4355	5966
422	4360	5948
423	4364	5929
424	4384	5931
425	4389	5914
426	4408	5916
427	4419	5905
428	4445	5917
429	4449	5897
430	4462	5890
431	4480	5891
432	4496	5888
433	4504	5874
434	4506	5853
435	4529	5858
436	4560	5875
437	4564	5856
438	4569	5839
439	4573	5820
440	4650	5894
441	4699	5932
442	4718	5933
443	4730	5923
444	4734	5904
445	4754	5905
446	4761	5891
447	4764	5871
448	4768	5851
449	4783	5846
450	4793	5835
451	4800	5820
452	4802	5799
453	4805	5779
454	4811	5762
455	4825	5756
456	4836	5746
457	4864	5756
458	4882	5755
459	4885	5735
460	4893	5721
461	4896	5701
462	4903	5687
463	4906	5667
464	4913	5652
465	4915	5632
466	4918	5613
467	4923	5596
468	4925	5576
469	4927	5557
470	4939	5547
471	4946	5532
472	4949	5514
473	4955	5499
474	4959	5482
475	4971	5473
476	4978	5458
477	4981	5440
478	4988	5426
479	5000	5417
480	5003	5398
481	5012	5386
482	5013	5366
483	5041	5375
484	5047	5359
485	5067	5359
486	5070	5341
487	5074	5324
488	5077	5306
489	5093	5301
490	5096	5282
491	5098	5263
492	5104	5249
493	5107	5231
494	5120	5223
495	5126	5209
496	5129	5191
497	5135	5176
498	5140	5161
499	5151	5151
500	5156	5136
501	5160	5119
502	5163	5102
503	5168	5086
504	5179	5076
505	5181	5058
506	5187	5044
507	5190	5026
508	5196	5012
509	5213	5009
510	5220	4995
511	5229	4984
512	5244	4978
513	5253	4967
514	5257	4951
515	5273	4946
516	5276	4929
517	5278	4911
518	5294	4907
519	5306	4898
520	5311	4882
521	5317	4869
522	5320	4852
523	5333	4845
524	5340	4831
525	5344	4815
526	5349	4801
527	5352	4784
528	5366	4777
529	5370	4762
530	5373	4746
531	5376	4729
532	5392	4724
533	5396	4708
534	5399	4692
535	5406	4680
536	5428	4680
537	5438	4670
538	5442	4654
539	5460	4651
540	5463	4634
541	5465	4618
542	5468	4602
543	5472	4586
544	5491	4584
545	5494	4568
546	5500	4555
547	5503	4539
548	5528	4541
549	5552	4543
550	5555	4526
551	5560	4513
552	5572	4504
553	5576	4489
554	5610	4498
555	5621	4489
556	5648	4492
557	5656	4480
558	5660	4465
559	5664	4450
560	5667	4434
561	5684	4430
562	5686	4413
563	5690	4399
564	5698	4386
565	5700	4371
566	5712	4362
567	5717	4348
568	5719	4332
569	5723	4317
570	5729	4304
571	5742	4297
572	5745	4281
573	5761	4276
574	5779	4271
575	5792	4263
576	5802	4254
577	5815	4246
578	5818	4230
579	5836	4226
580	5839	4211
581	5841	4195
582	5847	4182
583	5850	4167
584	5864	4160
585	5873	4149
586	5882	4138
587	5895	4130
588	5898	4116
589	5901	4100
590	5903	4085
591	5905	4069
592	5910	4056
593	5914	4042
594	5927	4034
595	5930	4020
596	5934	4005
597	5939	3992
598	5959	3989
599	5962	3975
600	5985	3973
601	5989	3959
602	6006	3954
603	6017	3945
604	6021	3931
605	6025	3917
606	6032	3905
607	6035	3891
608	6038	3876
609	6045	3865
610	6047	3850
611	6049	3835
612	6059	3825
613	6065	3812
614	6068	3799
615	6072	3785
616	6075	3771
617	6085	3761
618	6089	3747
619	6095	3736
620	6097	3721
621	6099	3706
622	6107	3695
623	6120	3687
624	6122	3673
625	6126	3660
626	6129	3646
627	6138	3636
628	6155	3630
629	6172	3625
630	6182	3615
631	6185	3601
632	6192	3590
633	6201	3580
634	6204	3566
635	6211	3555
636	6215	3541
637	6226	3533
638	6231	3520
639	6235	3507
640	6238	3493
641	6244	3482
642	6255	3473
643	6258	3459
644	6262	3446
645	6265	3433
646	6276	3424
647	6290	3416
648	6294	3404
649	6297	3390
650	6304	3379
651	6353	3391
652	6362	3380
653	6370	3370
654	6374	3357
655	6378	3344
656	6385	3333
657	6388	3320
658	6396	3309
659	6400	3297
660	6404	3284
661	6412	3273
662	6415	3261
663	6419	3248
664	6433	3241
665	6435	3227
666	6439	3214
667	6441	3201
668	6444	3188
669	6447	3175
670	6453	3164
671	6456	3151
672	6464	3140
673	6466	3127
674	6479	3119
675	6482	3107
676	6485	3094
677	6492	3083
678	6551	3097
679	6564	3089
680	6568	3076
681	6575	3066
682	6580	3054
683	6587	3043
684	6608	3038
685	6612	3026
686	6619	3015
687	6623	3003
688	6632	2993
689	6635	2981
690	6640	2969
691	6643	2957
692	6658	2949
693	6666	2939
694	6673	2928
695	6678	2916
696	6708	2916
697	6726	2910
698	6737	2901
699	6753	2894
700	6762	2884
701	6782	2879
702	6787	2867
703	6794	2856
704	6797	2844
705	6818	2839
706	6825	2828
707	6830	2817
708	6881	2824
709	6892	2815
710	6918	2812
711	6925	2801
712	6947	2796
713	6949	2783
714	6962	2775
715	6976	2767
716	6981	2755
717	7006	2751
718	7009	2739
719	7015	2728
720	7040	2724
721	7105	2735
722	7129	2731
723	7175	2735
724	7187	2726
725	7226	2727
726	7262	2727
727	7314	2732
728	7324	2722
729	7328	2710
730	7343	2702
731	7354	2692
